country,countryEn,year,page,rank,region,regionEn,cages,countryflag,countryflagEn,data
Allemagne,Germany,1986,14.70061588287354,1,Europe,Europe,65 ans et plus,Allemagne 🇩🇪,Germany 🇩🇪,Observation
Italie,Italy,1986,13.49836540222168,2,Europe,Europe,65 ans et plus,Italie 🇮🇹,Italy 🇮🇹,Observation
France,France,1986,13.13862419128418,3,Europe,Europe,65 ans et plus,France 🇫🇷,France 🇫🇷,Observation
Portugal,Portugal,1986,12.24780941009521,4,Europe,Europe,65 ans et plus,Portugal 🇵🇹,Portugal 🇵🇹,Observation
Etats-Unis,United-States,1986,11.85302925109863,5,Amérique,America,65 ans et plus,Etats-Unis 🇺🇸,United States 🇺🇸,Observation
Irlande,Ireland,1986,10.8963565826416,6,Europe,Europe,65 ans et plus,Irlande 🇮🇪,Ireland 🇮🇪,Observation
Japon,Japan,1986,10.64151668548584,7,Asie,Asia,65 ans et plus,Japon 🇯🇵,Japan 🇯🇵,Observation
Russie,Russia,1986,9.49581241607666,8,Europe,Europe,65 ans et plus,Russie 🇷🇺,Russia 🇷🇺,Observation
Israel,Israel,1986,8.974985122680664,9,Turquie et Israel,Turkey and Israel,65 ans et plus,Israel 🇮🇱,Israel 🇮🇱,Observation
Turquie,Türkiye,1986,4.608361721038818,10,Turquie et Israel,Turkey and Israel,65 ans et plus,Turquie 🇹🇷,Turkey 🇹🇷,Observation
Corée du Sud,South Korea,1986,4.371283054351807,11,Asie,Asia,65 ans et plus,Corée du Sud 🇰🇷,South 🇰🇷 Korea,Observation
Mexique,Mexico,1986,3.596709489822388,12,Amérique,America,65 ans et plus,Mexique 🇲🇽,Mexico 🇲🇽,Observation
Mexique,Mexico,1987,40.95880508422852,1,Amérique,America,Moins de 15 ans,Mexique 🇲🇽,Mexico 🇲🇽,Observation
Turquie,Türkiye,1987,37.18878173828125,2,Turquie et Israel,Turkey and Israel,Moins de 15 ans,Turquie 🇹🇷,Turkey 🇹🇷,Observation
Israel,Israel,1987,32.13181304931641,3,Turquie et Israel,Turkey and Israel,Moins de 15 ans,Israel 🇮🇱,Israel 🇮🇱,Observation
Irlande,Ireland,1987,28.47412872314453,4,Europe,Europe,Moins de 15 ans,Irlande 🇮🇪,Ireland 🇮🇪,Observation
Corée du Sud,South Korea,1987,28.2153434753418,5,Asie,Asia,Moins de 15 ans,Corée du Sud 🇰🇷,South 🇰🇷 Korea,Observation
Russie,Russia,1987,22.92915534973145,6,Europe,Europe,Moins de 15 ans,Russie 🇷🇺,Russia 🇷🇺,Observation
Portugal,Portugal,1987,22.5212516784668,7,Europe,Europe,Moins de 15 ans,Portugal 🇵🇹,Portugal 🇵🇹,Observation
Etats-Unis,United-States,1987,21.29542350769043,8,Amérique,America,Moins de 15 ans,Etats-Unis 🇺🇸,United States 🇺🇸,Observation
France,France,1987,20.71722412109375,9,Europe,Europe,Moins de 15 ans,France 🇫🇷,France 🇫🇷,Observation
Japon,Japan,1987,20.31797981262207,10,Asie,Asia,Moins de 15 ans,Japon 🇯🇵,Japan 🇯🇵,Observation
Italie,Italy,1987,18.11883163452148,11,Europe,Europe,Moins de 15 ans,Italie 🇮🇹,Italy 🇮🇹,Observation
Allemagne,Germany,1987,15.63637447357178,12,Europe,Europe,Moins de 15 ans,Allemagne 🇩🇪,Germany 🇩🇪,Observation
Allemagne,Germany,1987,14.84485912322998,1,Europe,Europe,65 ans et plus,Allemagne 🇩🇪,Germany 🇩🇪,Observation
Italie,Italy,1987,13.86167430877686,2,Europe,Europe,65 ans et plus,Italie 🇮🇹,Italy 🇮🇹,Observation
France,France,1987,13.36464214324951,3,Europe,Europe,65 ans et plus,France 🇫🇷,France 🇫🇷,Observation
Portugal,Portugal,1987,12.53029346466064,4,Europe,Europe,65 ans et plus,Portugal 🇵🇹,Portugal 🇵🇹,Observation
Etats-Unis,United-States,1987,11.99018001556396,5,Amérique,America,65 ans et plus,Etats-Unis 🇺🇸,United States 🇺🇸,Observation
Irlande,Ireland,1987,11.01466369628906,6,Europe,Europe,65 ans et plus,Irlande 🇮🇪,Ireland 🇮🇪,Observation
Japon,Japan,1987,10.95884704589844,7,Asie,Asia,65 ans et plus,Japon 🇯🇵,Japan 🇯🇵,Observation
Russie,Russia,1987,9.457073211669922,8,Europe,Europe,65 ans et plus,Russie 🇷🇺,Russia 🇷🇺,Observation
Israel,Israel,1987,9.012574195861816,9,Turquie et Israel,Turkey and Israel,65 ans et plus,Israel 🇮🇱,Israel 🇮🇱,Observation
Turquie,Türkiye,1987,4.629241943359375,10,Turquie et Israel,Turkey and Israel,65 ans et plus,Turquie 🇹🇷,Turkey 🇹🇷,Observation
Corée du Sud,South Korea,1987,4.49469518661499,11,Asie,Asia,65 ans et plus,Corée du Sud 🇰🇷,South 🇰🇷 Korea,Observation
Mexique,Mexico,1987,3.72878623008728,12,Amérique,America,65 ans et plus,Mexique 🇲🇽,Mexico 🇲🇽,Observation
Mexique,Mexico,1988,40.31318283081055,1,Amérique,America,Moins de 15 ans,Mexique 🇲🇽,Mexico 🇲🇽,Observation
Turquie,Türkiye,1988,36.73780822753906,2,Turquie et Israel,Turkey and Israel,Moins de 15 ans,Turquie 🇹🇷,Turkey 🇹🇷,Observation
Israel,Israel,1988,31.93964004516602,3,Turquie et Israel,Turkey and Israel,Moins de 15 ans,Israel 🇮🇱,Israel 🇮🇱,Observation
Irlande,Ireland,1988,28.05265808105469,4,Europe,Europe,Moins de 15 ans,Irlande 🇮🇪,Ireland 🇮🇪,Observation
Corée du Sud,South Korea,1988,27.33676147460938,5,Asie,Asia,Moins de 15 ans,Corée du Sud 🇰🇷,South 🇰🇷 Korea,Observation
Russie,Russia,1988,23.03774642944336,6,Europe,Europe,Moins de 15 ans,Russie 🇷🇺,Russia 🇷🇺,Observation
Portugal,Portugal,1988,21.89851760864258,7,Europe,Europe,Moins de 15 ans,Portugal 🇵🇹,Portugal 🇵🇹,Observation
Etats-Unis,United-States,1988,21.34994888305664,8,Amérique,America,Moins de 15 ans,Etats-Unis 🇺🇸,United States 🇺🇸,Observation
France,France,1988,20.45182228088379,9,Europe,Europe,Moins de 15 ans,France 🇫🇷,France 🇫🇷,Observation
Japon,Japan,1988,19.54437255859375,10,Asie,Asia,Moins de 15 ans,Japon 🇯🇵,Japan 🇯🇵,Observation
Italie,Italy,1988,17.54912567138672,11,Europe,Europe,Moins de 15 ans,Italie 🇮🇹,Italy 🇮🇹,Observation
Allemagne,Germany,1988,15.67231559753418,12,Europe,Europe,Moins de 15 ans,Allemagne 🇩🇪,Germany 🇩🇪,Observation
Allemagne,Germany,1988,14.90873527526855,1,Europe,Europe,65 ans et plus,Allemagne 🇩🇪,Germany 🇩🇪,Observation
Italie,Italy,1988,14.24526786804199,2,Europe,Europe,65 ans et plus,Italie 🇮🇹,Italy 🇮🇹,Observation
France,France,1988,13.57736873626709,3,Europe,Europe,65 ans et plus,France 🇫🇷,France 🇫🇷,Observation
Portugal,Portugal,1988,12.82501888275146,4,Europe,Europe,65 ans et plus,Portugal 🇵🇹,Portugal 🇵🇹,Observation
Etats-Unis,United-States,1988,12.10906410217285,5,Amérique,America,65 ans et plus,Etats-Unis 🇺🇸,United States 🇺🇸,Observation
Japon,Japan,1988,11.30772018432617,6,Asie,Asia,65 ans et plus,Japon 🇯🇵,Japan 🇯🇵,Observation
Irlande,Ireland,1988,11.18667602539063,7,Europe,Europe,65 ans et plus,Irlande 🇮🇪,Ireland 🇮🇪,Observation
Russie,Russia,1988,9.506383895874023,8,Europe,Europe,65 ans et plus,Russie 🇷🇺,Russia 🇷🇺,Observation
Israel,Israel,1988,9.068109512329102,9,Turquie et Israel,Turkey and Israel,65 ans et plus,Israel 🇮🇱,Israel 🇮🇱,Observation
Turquie,Türkiye,1988,4.658264636993408,10,Turquie et Israel,Turkey and Israel,65 ans et plus,Turquie 🇹🇷,Turkey 🇹🇷,Observation
Corée du Sud,South Korea,1988,4.624535083770752,11,Asie,Asia,65 ans et plus,Corée du Sud 🇰🇷,South 🇰🇷 Korea,Observation
