popname,annee,edv,pays,sexe,index,flag,maxEdv,minEdv
DEUTNP,1990,78.419998,Allemagne,Femmes,2,🇩🇪,81.860001,77.730003
DEUTNP,1991,78.690002,Allemagne,Femmes,2,🇩🇪,82.169998,77.980003
DEUTNP,1992,79.139999,Allemagne,Femmes,2,🇩🇪,82.290001,77.970001
DEUTNP,1993,79.209999,Allemagne,Femmes,2,🇩🇪,82.449997,77.769997
DEUTNP,1994,79.510002,Allemagne,Femmes,2,🇩🇪,82.900002,78.099998
DEUTNP,1995,79.690002,Allemagne,Femmes,2,🇩🇪,82.779999,77.839996
DEUTNP,1996,79.860001,Allemagne,Femmes,2,🇩🇪,83.5,78.260002
DEUTNP,1997,80.269997,Allemagne,Femmes,2,🇩🇪,83.730003,78.470001
DEUTNP,1998,80.540001,Allemagne,Femmes,2,🇩🇪,83.919998,78.889999
DEUTNP,1999,80.75,Allemagne,Femmes,2,🇩🇪,83.919998,78.889999
DEUTNP,2000,80.989998,Allemagne,Femmes,2,🇩🇪,84.519997,79.120003
DEUTNP,2001,81.269997,Allemagne,Femmes,2,🇩🇪,84.849998,79.220001
DEUTNP,2002,81.279999,Allemagne,Femmes,2,🇩🇪,85.150002,79.339996
DEUTNP,2003,81.370003,Allemagne,Femmes,2,🇩🇪,85.25,79.699997
DEUTNP,2004,81.889999,Allemagne,Femmes,2,🇩🇪,85.5,80.059998
DEUTNP,2005,81.959999,Allemagne,Femmes,2,🇩🇪,85.419998,80.07
DEUTNP,2006,82.239998,Allemagne,Femmes,2,🇩🇪,85.699997,80.330002
DEUTNP,2007,82.400002,Allemagne,Femmes,2,🇩🇪,85.879997,80.529999
DEUTNP,2008,82.389999,Allemagne,Femmes,2,🇩🇪,85.959999,80.589996
DEUTNP,2009,82.480003,Allemagne,Femmes,2,🇩🇪,86.339996,80.910004
DEUTNP,2010,82.620003,Allemagne,Femmes,2,🇩🇪,86.25,81.07
DEUTNP,2011,82.82,Allemagne,Femmes,2,🇩🇪,85.860001,81.080002
DEUTNP,2012,82.940002,Allemagne,Femmes,2,🇩🇪,86.370003,81.190002
DEUTNP,2013,82.860001,Allemagne,Femmes,2,🇩🇪,86.559998,81.190002
DEUTNP,2014,83.330002,Allemagne,Femmes,2,🇩🇪,86.769997,81.269997
DEUTNP,2015,82.970001,Allemagne,Femmes,2,🇩🇪,86.980003,81.139999
DEUTNP,2016,83.260002,Allemagne,Femmes,2,🇩🇪,87.129997,81.18
DEUTNP,2017,83.290001,Allemagne,Femmes,2,🇩🇪,87.269997,81.18
DEUTNP,2018,83.230003,Allemagne,Femmes,2,🇩🇪,87.32,81.339996
DEUTNP,2019,83.540001,Allemagne,Femmes,2,🇩🇪,87.449997,81.480003
DEUTNP,2020,83.43,Allemagne,Femmes,2,🇩🇪,87.75,79.900002
DEUTNP,1990,71.910004,Allemagne,Hommes,2,🇩🇪,75.940002,71.849998
DEUTNP,1991,72.089996,Allemagne,Hommes,2,🇩🇪,76.160004,72.029999
DEUTNP,1992,72.529999,Allemagne,Hommes,2,🇩🇪,76.129997,72.32
DEUTNP,1993,72.629997,Allemagne,Hommes,2,🇩🇪,76.269997,72.169998
DEUTNP,1994,72.949997,Allemagne,Hommes,2,🇩🇪,76.589996,72.389999
DEUTNP,1995,73.120003,Allemagne,Hommes,2,🇩🇪,76.410004,72.589996
DEUTNP,1996,73.419998,Allemagne,Hommes,2,🇩🇪,77.029999,73.059998
DEUTNP,1997,73.879997,Allemagne,Hommes,2,🇩🇪,77.239998,73.540001
DEUTNP,1998,74.32,Allemagne,Hommes,2,🇩🇪,77.209999,73.809998
DEUTNP,1999,74.580002,Allemagne,Hommes,2,🇩🇪,77.169998,73.919998
DEUTNP,2000,74.860001,Allemagne,Hommes,2,🇩🇪,77.68,74.120003
DEUTNP,2001,75.279999,Allemagne,Hommes,2,🇩🇪,78.010002,74.269997
DEUTNP,2002,75.440002,Allemagne,Hommes,2,🇩🇪,78.279999,74.349998
DEUTNP,2003,75.510002,Allemagne,Hommes,2,🇩🇪,78.32,74.529999
DEUTNP,2004,76.150002,Allemagne,Hommes,2,🇩🇪,78.610001,74.959999
DEUTNP,2005,76.360001,Allemagne,Hommes,2,🇩🇪,78.5,74.949997
DEUTNP,2006,76.75,Allemagne,Hommes,2,🇩🇪,78.919998,75.230003
DEUTNP,2007,76.910004,Allemagne,Hommes,2,🇩🇪,79.099998,75.510002
DEUTNP,2008,77.099998,Allemagne,Hommes,2,🇩🇪,79.209999,75.639999
DEUTNP,2009,77.230003,Allemagne,Hommes,2,🇩🇪,79.510002,76.010002
DEUTNP,2010,77.43,Allemagne,Hommes,2,🇩🇪,79.540001,76.239998
DEUTNP,2011,77.769997,Allemagne,Hommes,2,🇩🇪,79.800003,76.32
DEUTNP,2012,77.959999,Allemagne,Hommes,2,🇩🇪,79.910004,76.440002
DEUTNP,2013,77.980003,Allemagne,Hommes,2,🇩🇪,80.199997,76.440002
DEUTNP,2014,78.43,Allemagne,Hommes,2,🇩🇪,80.489998,76.489998
DEUTNP,2015,78.129997,Allemagne,Hommes,2,🇩🇪,80.720001,76.330002
DEUTNP,2016,78.379997,Allemagne,Hommes,2,🇩🇪,80.93,76.230003
DEUTNP,2017,78.559998,Allemagne,Hommes,2,🇩🇪,81.059998,76.18
DEUTNP,2018,78.510002,Allemagne,Hommes,2,🇩🇪,81.220001,76.330002
DEUTNP,2019,78.830002,Allemagne,Hommes,2,🇩🇪,81.370003,76.459999
DEUTNP,2020,78.599998,Allemagne,Hommes,2,🇩🇪,81.580002,74.360001
DNK,1950,71.519997,Danemark,Femmes,7,🇩🇰,72.440002,60.880001
DNK,1951,72.150002,Danemark,Femmes,7,🇩🇰,72.699997,62.610001
DNK,1952,72.150002,Danemark,Femmes,7,🇩🇰,73.290001,64.669998
DNK,1953,72.470001,Danemark,Femmes,7,🇩🇰,73.400002,65.07
DNK,1954,72.809998,Danemark,Femmes,7,🇩🇰,73.870003,66.57
DNK,1955,73.459999,Danemark,Femmes,7,🇩🇰,74.150002,67.769997
DNK,1956,73.709999,Danemark,Femmes,7,🇩🇰,74.400002,67.669998
DNK,1957,73.489998,Danemark,Femmes,7,🇩🇰,74.269997,67.620003
DNK,1958,74.029999,Danemark,Femmes,7,🇩🇰,74.800003,69.309998
DNK,1959,73.870003,Danemark,Femmes,7,🇩🇰,75.199997,69.790001
DNK,1960,73.989998,Danemark,Femmes,7,🇩🇰,74.879997,70.139999
DNK,1961,74.379997,Danemark,Femmes,7,🇩🇰,75.379997,70.830002
DNK,1962,74.440002,Danemark,Femmes,7,🇩🇰,75.419998,71.139999
DNK,1963,74.480003,Danemark,Femmes,7,🇩🇰,75.610001,72.050003
DNK,1964,74.800003,Danemark,Femmes,7,🇩🇰,75.870003,72.760002
DNK,1965,74.650002,Danemark,Femmes,7,🇩🇰,76.080002,72.849998
DNK,1966,74.790001,Danemark,Femmes,7,🇩🇰,76.459999,73.650002
DNK,1967,75.360001,Danemark,Femmes,7,🇩🇰,76.550003,73.82
DNK,1968,75.580002,Danemark,Femmes,7,🇩🇰,76.389999,73.730003
DNK,1969,75.699997,Danemark,Femmes,7,🇩🇰,76.629997,73.860001
DNK,1970,75.919998,Danemark,Femmes,7,🇩🇰,77.209999,74.540001
DNK,1971,76.160004,Danemark,Femmes,7,🇩🇰,77.389999,74.559998
DNK,1972,76.220001,Danemark,Femmes,7,🇩🇰,77.529999,75.07
DNK,1973,76.529999,Danemark,Femmes,7,🇩🇰,77.720001,75.120003
DNK,1974,76.82,Danemark,Femmes,7,🇩🇰,77.900002,75.449997
DNK,1975,77,Danemark,Femmes,7,🇩🇰,77.949997,75.709999
DNK,1976,76.699997,Danemark,Femmes,7,🇩🇰,77.959999,75.68
DNK,1977,77.669998,Danemark,Femmes,7,🇩🇰,78.57,76.139999
DNK,1978,77.419998,Danemark,Femmes,7,🇩🇰,78.690002,76.07
DNK,1979,77.410004,Danemark,Femmes,7,🇩🇰,78.760002,76.190002
DNK,1980,77.18,Danemark,Femmes,7,🇩🇰,78.849998,76.57
DNK,1981,77.360001,Danemark,Femmes,7,🇩🇰,79.160004,76.879997
DNK,1982,77.650002,Danemark,Femmes,7,🇩🇰,79.730003,76.940002
DNK,1983,77.550003,Danemark,Femmes,7,🇩🇰,79.830002,77.220001
DNK,1984,77.620003,Danemark,Femmes,7,🇩🇰,80.260002,77.550003
DNK,1985,77.480003,Danemark,Femmes,7,🇩🇰,80.550003,77.360001
DNK,1986,77.529999,Danemark,Femmes,7,🇩🇰,80.980003,77.529999
DNK,1987,77.790001,Danemark,Femmes,7,🇩🇰,81.43,77.790001
DNK,1988,77.639999,Danemark,Femmes,7,🇩🇰,81.330002,77.639999
DNK,1989,77.760002,Danemark,Femmes,7,🇩🇰,81.800003,77.760002
DNK,1990,77.730003,Danemark,Femmes,7,🇩🇰,81.860001,77.730003
DNK,1991,77.980003,Danemark,Femmes,7,🇩🇰,82.169998,77.980003
DNK,1992,77.970001,Danemark,Femmes,7,🇩🇰,82.290001,77.970001
DNK,1993,77.769997,Danemark,Femmes,7,🇩🇰,82.449997,77.769997
DNK,1994,78.099998,Danemark,Femmes,7,🇩🇰,82.900002,78.099998
DNK,1995,77.839996,Danemark,Femmes,7,🇩🇰,82.779999,77.839996
DNK,1996,78.260002,Danemark,Femmes,7,🇩🇰,83.5,78.260002
DNK,1997,78.470001,Danemark,Femmes,7,🇩🇰,83.730003,78.470001
DNK,1998,78.889999,Danemark,Femmes,7,🇩🇰,83.919998,78.889999
DNK,1999,78.889999,Danemark,Femmes,7,🇩🇰,83.919998,78.889999
DNK,2000,79.120003,Danemark,Femmes,7,🇩🇰,84.519997,79.120003
DNK,2001,79.220001,Danemark,Femmes,7,🇩🇰,84.849998,79.220001
DNK,2002,79.339996,Danemark,Femmes,7,🇩🇰,85.150002,79.339996
DNK,2003,79.739998,Danemark,Femmes,7,🇩🇰,85.25,79.699997
DNK,2004,80.110001,Danemark,Femmes,7,🇩🇰,85.5,80.059998
DNK,2005,80.449997,Danemark,Femmes,7,🇩🇰,85.419998,80.07
DNK,2006,80.510002,Danemark,Femmes,7,🇩🇰,85.699997,80.330002
DNK,2007,80.529999,Danemark,Femmes,7,🇩🇰,85.879997,80.529999
DNK,2008,80.919998,Danemark,Femmes,7,🇩🇰,85.959999,80.589996
DNK,2009,81.029999,Danemark,Femmes,7,🇩🇰,86.339996,80.910004
DNK,2010,81.330002,Danemark,Femmes,7,🇩🇰,86.25,81.07
DNK,2011,81.830002,Danemark,Femmes,7,🇩🇰,85.860001,81.080002
DNK,2012,82.040001,Danemark,Femmes,7,🇩🇰,86.370003,81.190002
DNK,2013,82.309998,Danemark,Femmes,7,🇩🇰,86.559998,81.190002
DNK,2014,82.669998,Danemark,Femmes,7,🇩🇰,86.769997,81.269997
DNK,2015,82.690002,Danemark,Femmes,7,🇩🇰,86.980003,81.139999
DNK,2016,82.790001,Danemark,Femmes,7,🇩🇰,87.129997,81.18
DNK,2017,83.120003,Danemark,Femmes,7,🇩🇰,87.269997,81.18
DNK,2018,82.959999,Danemark,Femmes,7,🇩🇰,87.32,81.339996
DNK,2019,83.419998,Danemark,Femmes,7,🇩🇰,87.449997,81.480003
DNK,2020,83.510002,Danemark,Femmes,7,🇩🇰,87.75,79.900002
DNK,2021,83.300003,Danemark,Femmes,7,🇩🇰,87.610001,79.419998
DNK,2022,83.18,Danemark,Femmes,7,🇩🇰,87.120003,80.300003
DNK,2023,83.620003,Danemark,Femmes,7,🇩🇰,87.18,81.199997
DNK,2024,83.900002,Danemark,Femmes,7,🇩🇰,85.349998,83.900002
DNK,1950,69.110001,Danemark,Hommes,7,🇩🇰,69.849998,57.57
DNK,1951,69.709999,Danemark,Hommes,7,🇩🇰,70.040001,59.099998
DNK,1952,69.389999,Danemark,Hommes,7,🇩🇰,70.419998,61.259998
DNK,1953,69.879997,Danemark,Hommes,7,🇩🇰,70.43,61.540001
DNK,1954,69.889999,Danemark,Hommes,7,🇩🇰,70.860001,62.470001
DNK,1955,70.389999,Danemark,Hommes,7,🇩🇰,71.050003,63.619999
DNK,1956,70.400002,Danemark,Hommes,7,🇩🇰,70.959999,63.43
DNK,1957,70.150002,Danemark,Hommes,7,🇩🇰,70.75,63.27
DNK,1958,70.480003,Danemark,Hommes,7,🇩🇰,71.529999,64.75
DNK,1959,70.589996,Danemark,Hommes,7,🇩🇰,71.580002,65.120003
DNK,1960,70.43,Danemark,Hommes,7,🇩🇰,71.239998,65.300003
DNK,1961,70.559998,Danemark,Hommes,7,🇩🇰,71.639999,65.910004
DNK,1962,70.32,Danemark,Hommes,7,🇩🇰,71.360001,66.199997
DNK,1963,70.410004,Danemark,Hommes,7,🇩🇰,71.529999,66.550003
DNK,1964,70.290001,Danemark,Hommes,7,🇩🇰,71.620003,66.82
DNK,1965,70.190002,Danemark,Hommes,7,🇩🇰,71.739998,66.800003
DNK,1966,70.209999,Danemark,Hommes,7,🇩🇰,71.839996,66.690002
DNK,1967,70.620003,Danemark,Hommes,7,🇩🇰,71.849998,66.940002
DNK,1968,70.779999,Danemark,Hommes,7,🇩🇰,71.709999,66.550003
DNK,1969,70.860001,Danemark,Hommes,7,🇩🇰,71.709999,66.769997
DNK,1970,70.870003,Danemark,Hommes,7,🇩🇰,72.230003,67.019997
DNK,1971,70.800003,Danemark,Hommes,7,🇩🇰,71.970001,67.389999
DNK,1972,70.809998,Danemark,Hommes,7,🇩🇰,72.029999,67.419998
DNK,1973,70.970001,Danemark,Hommes,7,🇩🇰,72.160004,67.620003
DNK,1974,70.940002,Danemark,Hommes,7,🇩🇰,72.199997,68.18
DNK,1975,71.290001,Danemark,Hommes,7,🇩🇰,72.169998,68.720001
DNK,1976,70.93,Danemark,Hommes,7,🇩🇰,72.160004,69.080002
DNK,1977,71.730003,Danemark,Hommes,7,🇩🇰,72.669998,69.410004
DNK,1978,71.519997,Danemark,Hommes,7,🇩🇰,72.959999,69.620003
DNK,1979,71.199997,Danemark,Hommes,7,🇩🇰,73.43,70.010002
DNK,1980,71.18,Danemark,Hommes,7,🇩🇰,73.379997,69.980003
DNK,1981,71.25,Danemark,Hommes,7,🇩🇰,73.809998,70.370003
DNK,1982,71.599998,Danemark,Hommes,7,🇩🇰,74.260002,70.709999
DNK,1983,71.440002,Danemark,Hommes,7,🇩🇰,74.239998,70.730003
DNK,1984,71.660004,Danemark,Hommes,7,🇩🇰,74.599998,71.120003
DNK,1985,71.529999,Danemark,Hommes,7,🇩🇰,74.889999,71.080002
DNK,1986,71.769997,Danemark,Hommes,7,🇩🇰,75.269997,71.139999
DNK,1987,71.75,Danemark,Hommes,7,🇩🇰,75.650002,71.309998
DNK,1988,72.040001,Danemark,Hommes,7,🇩🇰,75.589996,71.32
DNK,1989,71.989998,Danemark,Hommes,7,🇩🇰,75.970001,71.599998
DNK,1990,72.019997,Danemark,Hommes,7,🇩🇰,75.940002,71.849998
DNK,1991,72.470001,Danemark,Hommes,7,🇩🇰,76.160004,72.029999
DNK,1992,72.559998,Danemark,Hommes,7,🇩🇰,76.129997,72.32
DNK,1993,72.599998,Danemark,Hommes,7,🇩🇰,76.269997,72.169998
DNK,1994,72.779999,Danemark,Hommes,7,🇩🇰,76.589996,72.389999
DNK,1995,72.730003,Danemark,Hommes,7,🇩🇰,76.410004,72.589996
DNK,1996,73.059998,Danemark,Hommes,7,🇩🇰,77.029999,73.059998
DNK,1997,73.559998,Danemark,Hommes,7,🇩🇰,77.239998,73.540001
DNK,1998,73.940002,Danemark,Hommes,7,🇩🇰,77.209999,73.809998
DNK,1999,74.209999,Danemark,Hommes,7,🇩🇰,77.169998,73.919998
DNK,2000,74.440002,Danemark,Hommes,7,🇩🇰,77.68,74.120003
DNK,2001,74.669998,Danemark,Hommes,7,🇩🇰,78.010002,74.269997
DNK,2002,74.800003,Danemark,Hommes,7,🇩🇰,78.279999,74.349998
DNK,2003,75.029999,Danemark,Hommes,7,🇩🇰,78.32,74.529999
DNK,2004,75.410004,Danemark,Hommes,7,🇩🇰,78.610001,74.959999
DNK,2005,75.940002,Danemark,Hommes,7,🇩🇰,78.5,74.949997
DNK,2006,75.900002,Danemark,Hommes,7,🇩🇰,78.919998,75.230003
DNK,2007,76.129997,Danemark,Hommes,7,🇩🇰,79.099998,75.510002
DNK,2008,76.480003,Danemark,Hommes,7,🇩🇰,79.209999,75.639999
DNK,2009,76.839996,Danemark,Hommes,7,🇩🇰,79.510002,76.010002
DNK,2010,77.120003,Danemark,Hommes,7,🇩🇰,79.540001,76.239998
DNK,2011,77.699997,Danemark,Hommes,7,🇩🇰,79.800003,76.32
DNK,2012,78.07,Danemark,Hommes,7,🇩🇰,79.910004,76.440002
DNK,2013,78.279999,Danemark,Hommes,7,🇩🇰,80.199997,76.440002
DNK,2014,78.57,Danemark,Hommes,7,🇩🇰,80.489998,76.489998
DNK,2015,78.769997,Danemark,Hommes,7,🇩🇰,80.720001,76.330002
DNK,2016,78.949997,Danemark,Hommes,7,🇩🇰,80.93,76.230003
DNK,2017,79.099998,Danemark,Hommes,7,🇩🇰,81.059998,76.18
DNK,2018,79.019997,Danemark,Hommes,7,🇩🇰,81.220001,76.330002
DNK,2019,79.440002,Danemark,Hommes,7,🇩🇰,81.370003,76.459999
DNK,2020,79.580002,Danemark,Hommes,7,🇩🇰,81.580002,74.360001
DNK,2021,79.57,Danemark,Hommes,7,🇩🇰,81.480003,73.650002
DNK,2022,79.43,Danemark,Hommes,7,🇩🇰,81.360001,74.919998
DNK,2023,79.730003,Danemark,Hommes,7,🇩🇰,81.589996,75.989998
DNK,2024,80.169998,Danemark,Hommes,7,🇩🇰,82.290001,80.169998
ESP,1950,64.160004,Espagne,Femmes,4,🇪🇸,72.440002,60.880001
ESP,1951,63.830002,Espagne,Femmes,4,🇪🇸,72.699997,62.610001
ESP,1952,67.029999,Espagne,Femmes,4,🇪🇸,73.290001,64.669998
ESP,1953,67.900002,Espagne,Femmes,4,🇪🇸,73.400002,65.07
ESP,1954,69.080002,Espagne,Femmes,4,🇪🇸,73.870003,66.57
ESP,1955,68.949997,Espagne,Femmes,4,🇪🇸,74.150002,67.769997
ESP,1956,69.029999,Espagne,Femmes,4,🇪🇸,74.400002,67.669998
ESP,1957,68.900002,Espagne,Femmes,4,🇪🇸,74.269997,67.620003
ESP,1958,71.07,Espagne,Femmes,4,🇪🇸,74.800003,69.309998
ESP,1959,71.080002,Espagne,Femmes,4,🇪🇸,75.199997,69.790001
ESP,1960,71.660004,Espagne,Femmes,4,🇪🇸,74.879997,70.139999
ESP,1961,71.959999,Espagne,Femmes,4,🇪🇸,75.379997,70.830002
ESP,1962,72.07,Espagne,Femmes,4,🇪🇸,75.419998,71.139999
ESP,1963,72.360001,Espagne,Femmes,4,🇪🇸,75.610001,72.050003
ESP,1964,73.129997,Espagne,Femmes,4,🇪🇸,75.870003,72.760002
ESP,1965,73.559998,Espagne,Femmes,4,🇪🇸,76.080002,72.849998
ESP,1966,73.779999,Espagne,Femmes,4,🇪🇸,76.459999,73.650002
ESP,1967,74.059998,Espagne,Femmes,4,🇪🇸,76.550003,73.82
ESP,1968,74.370003,Espagne,Femmes,4,🇪🇸,76.389999,73.730003
ESP,1969,73.879997,Espagne,Femmes,4,🇪🇸,76.629997,73.860001
ESP,1970,74.870003,Espagne,Femmes,4,🇪🇸,77.209999,74.540001
ESP,1971,74.559998,Espagne,Femmes,4,🇪🇸,77.389999,74.559998
ESP,1972,75.639999,Espagne,Femmes,4,🇪🇸,77.529999,75.07
ESP,1973,75.519997,Espagne,Femmes,4,🇪🇸,77.720001,75.120003
ESP,1974,75.93,Espagne,Femmes,4,🇪🇸,77.900002,75.449997
ESP,1975,76.349998,Espagne,Femmes,4,🇪🇸,77.949997,75.709999
ESP,1976,76.709999,Espagne,Femmes,4,🇪🇸,77.959999,75.68
ESP,1977,77.230003,Espagne,Femmes,4,🇪🇸,78.57,76.139999
ESP,1978,77.480003,Espagne,Femmes,4,🇪🇸,78.690002,76.07
ESP,1979,78.050003,Espagne,Femmes,4,🇪🇸,78.760002,76.190002
ESP,1980,78.550003,Espagne,Femmes,4,🇪🇸,78.849998,76.57
ESP,1981,78.769997,Espagne,Femmes,4,🇪🇸,79.160004,76.879997
ESP,1982,79.349998,Espagne,Femmes,4,🇪🇸,79.730003,76.940002
ESP,1983,79.129997,Espagne,Femmes,4,🇪🇸,79.830002,77.220001
ESP,1984,79.68,Espagne,Femmes,4,🇪🇸,80.260002,77.550003
ESP,1985,79.660004,Espagne,Femmes,4,🇪🇸,80.550003,77.360001
ESP,1986,79.889999,Espagne,Femmes,4,🇪🇸,80.980003,77.529999
ESP,1987,80.239998,Espagne,Femmes,4,🇪🇸,81.43,77.790001
ESP,1988,80.290001,Espagne,Femmes,4,🇪🇸,81.330002,77.639999
ESP,1989,80.5,Espagne,Femmes,4,🇪🇸,81.800003,77.760002
ESP,1990,80.559998,Espagne,Femmes,4,🇪🇸,81.860001,77.730003
ESP,1991,80.75,Espagne,Femmes,4,🇪🇸,82.169998,77.980003
ESP,1992,81.260002,Espagne,Femmes,4,🇪🇸,82.290001,77.970001
ESP,1993,81.339996,Espagne,Femmes,4,🇪🇸,82.449997,77.769997
ESP,1994,81.720001,Espagne,Femmes,4,🇪🇸,82.900002,78.099998
ESP,1995,81.839996,Espagne,Femmes,4,🇪🇸,82.779999,77.839996
ESP,1996,82,Espagne,Femmes,4,🇪🇸,83.5,78.260002
ESP,1997,82.349998,Espagne,Femmes,4,🇪🇸,83.730003,78.470001
ESP,1998,82.419998,Espagne,Femmes,4,🇪🇸,83.919998,78.889999
ESP,1999,82.43,Espagne,Femmes,4,🇪🇸,83.919998,78.889999
ESP,2000,82.849998,Espagne,Femmes,4,🇪🇸,84.519997,79.120003
ESP,2001,83.160004,Espagne,Femmes,4,🇪🇸,84.849998,79.220001
ESP,2002,83.239998,Espagne,Femmes,4,🇪🇸,85.150002,79.339996
ESP,2003,83.07,Espagne,Femmes,4,🇪🇸,85.25,79.699997
ESP,2004,83.650002,Espagne,Femmes,4,🇪🇸,85.5,80.059998
ESP,2005,83.610001,Espagne,Femmes,4,🇪🇸,85.419998,80.07
ESP,2006,84.199997,Espagne,Femmes,4,🇪🇸,85.699997,80.330002
ESP,2007,84.160004,Espagne,Femmes,4,🇪🇸,85.879997,80.529999
ESP,2008,84.339996,Espagne,Femmes,4,🇪🇸,85.959999,80.589996
ESP,2009,84.639999,Espagne,Femmes,4,🇪🇸,86.339996,80.910004
ESP,2010,84.989998,Espagne,Femmes,4,🇪🇸,86.25,81.07
ESP,2011,85.080002,Espagne,Femmes,4,🇪🇸,85.860001,81.080002
ESP,2012,85.050003,Espagne,Femmes,4,🇪🇸,86.370003,81.190002
ESP,2013,85.480003,Espagne,Femmes,4,🇪🇸,86.559998,81.190002
ESP,2014,85.580002,Espagne,Femmes,4,🇪🇸,86.769997,81.269997
ESP,2015,85.349998,Espagne,Femmes,4,🇪🇸,86.980003,81.139999
ESP,2016,85.760002,Espagne,Femmes,4,🇪🇸,87.129997,81.18
ESP,2017,85.660004,Espagne,Femmes,4,🇪🇸,87.269997,81.18
ESP,2018,85.790001,Espagne,Femmes,4,🇪🇸,87.32,81.339996
ESP,2019,86.160004,Espagne,Femmes,4,🇪🇸,87.449997,81.480003
ESP,2020,85.010002,Espagne,Femmes,4,🇪🇸,87.75,79.900002
ESP,2021,85.790001,Espagne,Femmes,4,🇪🇸,87.610001,79.419998
ESP,2022,85.709999,Espagne,Femmes,4,🇪🇸,87.120003,80.300003
ESP,2023,86.330002,Espagne,Femmes,4,🇪🇸,87.18,81.199997
ESP,1950,59.290001,Espagne,Hommes,4,🇪🇸,69.849998,57.57
ESP,1951,59.099998,Espagne,Hommes,4,🇪🇸,70.040001,59.099998
ESP,1952,62.549999,Espagne,Hommes,4,🇪🇸,70.419998,61.259998
ESP,1953,63.490002,Espagne,Hommes,4,🇪🇸,70.43,61.540001
ESP,1954,64.639999,Espagne,Hommes,4,🇪🇸,70.860001,62.470001
ESP,1955,64.379997,Espagne,Hommes,4,🇪🇸,71.050003,63.619999
ESP,1956,64.389999,Espagne,Hommes,4,🇪🇸,70.959999,63.43
ESP,1957,64.160004,Espagne,Hommes,4,🇪🇸,70.75,63.27
ESP,1958,66.400002,Espagne,Hommes,4,🇪🇸,71.529999,64.75
ESP,1959,66.239998,Espagne,Hommes,4,🇪🇸,71.580002,65.120003
ESP,1960,66.669998,Espagne,Hommes,4,🇪🇸,71.239998,65.300003
ESP,1961,67.080002,Espagne,Hommes,4,🇪🇸,71.639999,65.910004
ESP,1962,67.080002,Espagne,Hommes,4,🇪🇸,71.360001,66.199997
ESP,1963,67.120003,Espagne,Hommes,4,🇪🇸,71.529999,66.550003
ESP,1964,67.779999,Espagne,Hommes,4,🇪🇸,71.620003,66.82
ESP,1965,68.169998,Espagne,Hommes,4,🇪🇸,71.739998,66.800003
ESP,1966,68.459999,Espagne,Hommes,4,🇪🇸,71.839996,66.690002
ESP,1967,68.57,Espagne,Hommes,4,🇪🇸,71.849998,66.940002
ESP,1968,68.870003,Espagne,Hommes,4,🇪🇸,71.709999,66.550003
ESP,1969,68.339996,Espagne,Hommes,4,🇪🇸,71.709999,66.769997
ESP,1970,69.32,Espagne,Hommes,4,🇪🇸,72.230003,67.019997
ESP,1971,68.839996,Espagne,Hommes,4,🇪🇸,71.970001,67.389999
ESP,1972,70.150002,Espagne,Hommes,4,🇪🇸,72.029999,67.419998
ESP,1973,69.849998,Espagne,Hommes,4,🇪🇸,72.160004,67.620003
ESP,1974,70.169998,Espagne,Hommes,4,🇪🇸,72.199997,68.18
ESP,1975,70.540001,Espagne,Hommes,4,🇪🇸,72.169998,68.720001
ESP,1976,70.809998,Espagne,Hommes,4,🇪🇸,72.160004,69.080002
ESP,1977,71.279999,Espagne,Hommes,4,🇪🇸,72.669998,69.410004
ESP,1978,71.419998,Espagne,Hommes,4,🇪🇸,72.959999,69.620003
ESP,1979,71.839996,Espagne,Hommes,4,🇪🇸,73.43,70.010002
ESP,1980,72.389999,Espagne,Hommes,4,🇪🇸,73.379997,69.980003
ESP,1981,72.529999,Espagne,Hommes,4,🇪🇸,73.809998,70.370003
ESP,1982,73.169998,Espagne,Hommes,4,🇪🇸,74.260002,70.709999
ESP,1983,72.959999,Espagne,Hommes,4,🇪🇸,74.239998,70.730003
ESP,1984,73.199997,Espagne,Hommes,4,🇪🇸,74.599998,71.120003
ESP,1985,73.099998,Espagne,Hommes,4,🇪🇸,74.889999,71.080002
ESP,1986,73.440002,Espagne,Hommes,4,🇪🇸,75.269997,71.139999
ESP,1987,73.610001,Espagne,Hommes,4,🇪🇸,75.650002,71.309998
ESP,1988,73.559998,Espagne,Hommes,4,🇪🇸,75.589996,71.32
ESP,1989,73.470001,Espagne,Hommes,4,🇪🇸,75.970001,71.599998
ESP,1990,73.43,Espagne,Hommes,4,🇪🇸,75.940002,71.849998
ESP,1991,73.510002,Espagne,Hommes,4,🇪🇸,76.160004,72.029999
ESP,1992,73.910004,Espagne,Hommes,4,🇪🇸,76.129997,72.32
ESP,1993,74.110001,Espagne,Hommes,4,🇪🇸,76.269997,72.169998
ESP,1994,74.5,Espagne,Hommes,4,🇪🇸,76.589996,72.389999
ESP,1995,74.559998,Espagne,Hommes,4,🇪🇸,76.410004,72.589996
ESP,1996,74.690002,Espagne,Hommes,4,🇪🇸,77.029999,73.059998
ESP,1997,75.330002,Espagne,Hommes,4,🇪🇸,77.239998,73.540001
ESP,1998,75.449997,Espagne,Hommes,4,🇪🇸,77.209999,73.809998
ESP,1999,75.459999,Espagne,Hommes,4,🇪🇸,77.169998,73.919998
ESP,2000,75.970001,Espagne,Hommes,4,🇪🇸,77.68,74.120003
